139783	0
355772	0
188511	0
81360	0
292507	0
136596	0
302356	0
162514	0
419510	0
174777	0
462062	0
561540	0
92346	0
54759	0
610539	0
143746	0
503338	0
449487	0
428785	0
297041	0
14741	0
606299	0
102435	0
14533	0
355038	0
538729	0
318509	0
501132	0
183677	0
374541	0
162231	0
195699	0
226404	0
91575	0
105787	0
545752	0
561109	0
550603	0
345954	0
181914	0
250906	0
204937	0
389753	0
232328	0
552653	0
204523	0
556044	0
301302	0
417198	0
472792	0
51321	0
261990	0
558769	0
365531	0
446945	0
254563	0
9550	0
335780	0
463153	0
324406	0
9076	0
287847	0
376661	0
237727	0
301559	0
108161	0
106788	0
228371	0
184970	0
22674	0
331561	0
514279	0
109325	0
139541	0
250594	0
240353	0
19935	0
499589	0
113729	0
365474	0
345240	0
286298	0
322316	0
264408	0
193340	0
554328	0
523175	0
433954	0
469472	0
461896	0
483470	0
608693	0
407695	0
546879	0
96695	0
312358	0
594976	0
463058	0
336207	0
314752	0
381470	0
193928	0
451950	0
512311	0
173669	0
128211	0
324502	0
9787	0
13815	0
22477	0
109312	0
267532	0
51762	0
588543	0
172855	0
60215	0
288216	0
532144	0
581513	0
231168	0
162319	0
171469	0
478884	0
153007	0
395732	0
282791	0
595600	0
233442	0
530812	0
9695	0
351879	0
47847	0
174212	0
473006	0
40505	0
38121	0
438508	0
553178	0
560366	0
24412	0
318903	0
228156	0
117538	0
219966	0
257971	0
352247	0
432092	0
21459	0
78529	0
349128	0
380684	0
137590	0
106945	0
102901	0
10742	0
79983	0
181499	0
100821	0
85434	0
328975	0
454497	0
205392	0
465454	0
283286	0
97749	0
489605	0
437882	0
213621	0
102689	0
339928	0
238497	0
196614	0
439712	0
394201	0
314483	0
454144	0
410819	0
565623	0
317746	0
268501	0
576371	0
273821	0
6961	0
226380	0
68947	0
125705	0
404763	0
80519	0
378977	0
311122	0
407576	0
20003	0
426087	0
215086	0
519837	0
401542	0
546911	0
492064	0
114390	0
541329	0
104846	0
599911	0
184248	0
481024	0
612069	0
84689	0
292636	0
555733	0
559205	0
581909	0
48259	0
232272	0
453067	0
284916	0
214093	0
209796	0
502633	0
146514	0
135570	0
594701	0
268918	0
404860	0
276824	0
365216	0
380687	0
296078	0
360329	0
434180	0
181423	0
67813	0
590954	0
214220	0
168018	0
186265	0
399755	0
276185	0
298377	0
318910	0
537782	0
227170	0
121336	0
278779	0
544738	0
42333	0
587510	0
118915	0
118834	0
76061	0
449976	0
449396	0
26126	0
174107	0
113875	0
322134	0
224545	0
593042	0
138132	0
235923	0
205400	0
555825	0
13674	0
496414	0
129052	0
584095	0
312302	0
432286	0
256487	0
475537	0
600	0
326514	0
524703	0
216341	0
47679	0
211760	0
139674	0
20215	0
243597	0
461284	0
270382	0
97705	0
161576	0
592750	0
283035	0
530109	0
474353	0
67012	0
71251	0
330630	0
357653	0
537708	0
144177	0
221068	0
394593	0
199668	0
595204	0
475654	0
554161	0
388801	0
35299	0
226491	0
176479	0
508332	0
70432	0
601981	0
484367	0
590169	0
264330	0
168741	0
390968	0
463195	0
196254	0
260539	0
396022	0
550246	0
127380	0
267452	0
265627	0
262442	0
467105	0
13112	0
154438	0
159778	0
356795	0
112130	0
328745	0
118492	0
158374	0
65879	0
464930	0
220384	0
410388	0
599303	0
267718	0
458631	0
507135	0
266036	0
132705	0
546696	0
461884	0
181110	0
287107	0
540558	0
368149	1
155467	1
355356	1
51548	1
317878	1
147999	1
572894	1
281546	1
184944	1
552120	1
74284	1
157368	1
476853	1
581659	1
226065	1
550779	1
484058	1
166545	1
473214	1
383883	1
212481	1
205529	1
374697	1
207986	1
538360	1
230367	1
242937	1
383646	1
292874	1
258623	1
359272	1
162012	1
143928	1
462128	1
359640	1
246384	1
545696	1
221121	1
49334	1
261021	1
457654	1
441564	1
517106	1
13792	1
